"","stationid","lat","lon","source"
"524","AU_0000253",-26.759133,152.8730414,"gsim"
"525","AU_0000254",-25.82033498,152.722162,"gsim"
"526","AU_0000255",-26.0571685,153.0426495,"gsim"
"527","AU_0000256",-26.58957031,152.9040222,"gsim"
"528","AU_0000257",-26.62270615,152.9584324,"gsim"
"529","AU_0000258",-26.56213227,152.9392369,"gsim"
"530","AU_0000259",-26.76135955,152.9822091,"gsim"
"531","AU_0000260",-26.66189694,153.0185323,"gsim"
"532","AU_0000261",-26.49453884,152.9615794,"gsim"
"533","AU_0000262",-26.877529,153.00411,"gsim"
"534","AU_0000263",-40.783804,144.93201,"gsim"
"535","AU_0000264",-27.0978,152.8906,"gsim"
"536","AU_0000265",-41.071705,145.71216,"gsim"
"537","AU_0000266",-41.005686,145.77053,"gsim"
"538","AU_0000267",-41.172944,145.82939,"gsim"
"539","AU_0000268",-41.093219,145.97013,"gsim"
"540","AU_0000269",-41.10597174,146.0299145,"gsim"
"541","AU_0000270",-41.250972,146.09059,"gsim"
"542","AU_0000271",-41.179417,146.15596,"gsim"
"543","AU_0000272",-41.16275,146.21936,"gsim"
"544","AU_0000273",-41.003159,145.6267,"gsim"
"545","AU_0000274",-41.057725,145.83739,"gsim"
"546","AU_0000275",-40.871748,145.29714,"gsim"
"547","AU_0000276",-40.871694,145.11913,"gsim"
"548","AU_0000277",-40.967823,145.6096,"gsim"
"549","AU_0000278",-40.959444,144.88258,"gsim"
"550","AU_0000279",-41.262409,146.17399,"gsim"
"551","AU_0000280",-41.075083,145.77519,"gsim"
"552","AU_0000281",-41.306236,145.7422,"gsim"
"553","AU_0000282",-41.011051,145.76686,"gsim"
"554","AU_0000283",-27.34644444,152.9237472,"gsim"
"555","AU_0000284",-41.14076,145.94793,"gsim"
"556","AU_0000285",-41.059004,145.87545,"gsim"
"557","AU_0000286",-40.777803,144.75564,"gsim"
"558","AU_0000287",-40.99327,145.41766,"gsim"
"559","AU_0000288",-41.25125266,146.1211395,"gsim"
"560","AU_0000289",-40.99954,145.35093,"gsim"
"561","AU_0000290",-40.965444,145.09747,"gsim"
"562","AU_0000291",-41.068861,145.96352,"gsim"
"563","AU_0000292",-27.439727,152.668941,"gsim"
"564","AU_0000293",-26.80408611,152.2739139,"gsim"
"565","AU_0000294",-26.98946,152.405221,"gsim"
"566","AU_0000295",-26.97710556,152.2856583,"gsim"
"567","AU_0000296",-26.73946389,152.1376028,"gsim"
"568","AU_0000297",-26.978099,152.333507,"gsim"
"569","AU_0000298",-27.235833,152.445278,"gsim"
"570","AU_0000299",-27.448931,152.993334,"gsim"
"571","AU_0000300",-27.488339,152.892431,"gsim"
"572","AU_0000301",-27.730443,152.946874,"gsim"
"573","AU_0000302",-27.601912,152.693968,"gsim"
"574","AU_0000303",-27.663774,152.700012,"gsim"
"575","AU_0000304",-27.827731,152.511655,"gsim"
"576","AU_0000305",-27.683042,152.729516,"gsim"
"577","AU_0000306",-27.664892,152.541985,"gsim"
"578","AU_0000307",-27.54228,152.1145,"gsim"
"579","AU_0000308",-27.41855,152.5905667,"gsim"
"580","AU_0000309",-27.420143,152.530819,"gsim"
"581","AU_0000310",-27.72996389,152.364225,"gsim"
"582","AU_0000311",-27.4536,152.517,"gsim"
"583","AU_0000312",-27.63431111,152.2154028,"gsim"
"584","AU_0000313",-27.654,152.1655,"gsim"
"585","AU_0000314",-27.4688,151.9857,"gsim"
"586","AU_0000315",-27.55316389,152.3889972,"gsim"
"587","AU_0000316",-27.58345,152.3502222,"gsim"
"588","AU_0000317",-27.6047,152.1327,"gsim"
"589","AU_0000318",-26.838513,152.841577,"gsim"
"590","AU_0000319",-27.134908,152.6255,"gsim"
"591","AU_0000320",-26.92101111,152.5795167,"gsim"
"592","AU_0000321",-26.93577,152.761393,"gsim"
"593","AU_0000322",-27.13607222,152.3300167,"gsim"
"594","AU_0000323",-27.535,153.4891667,"gsim"
"595","AU_0000324",-27.49561971,153.5083641,"gsim"
"596","AU_0000325",-28.200146,152.772524,"gsim"
"597","AU_0000326",-28.070811,152.927328,"gsim"
"598","AU_0000327",-28.245303,152.890705,"gsim"
"599","AU_0000328",-28.148048,152.57005,"gsim"
"600","AU_0000329",-27.833618,152.987672,"gsim"
"601","AU_0000330",-28.219647,152.608453,"gsim"
"602","AU_0000331",-28.215478,152.867944,"gsim"
"603","AU_0000332",-28.148868,152.971734,"gsim"
"604","AU_0000333",-28.247531,152.839609,"gsim"
"605","AU_0000334",-27.954294,152.739821,"gsim"
"606","AU_0000335",-28.054207,153.044584,"gsim"
"607","AU_0000336",-27.909154,153.106498,"gsim"
"608","AU_0000337",-28.094855,153.077302,"gsim"
"609","AU_0000338",-28.002069,153.062911,"gsim"
"610","AU_0000339",-27.997619,153.158336,"gsim"
"611","AU_0000340",-27.999981,153.310037,"gsim"
"612","AU_0000341",-28.02583333,153.1927778,"gsim"
"613","AU_0000342",-28.1787,153.4237,"gsim"
"614","AU_0000343",-28.12466667,153.18875,"gsim"
"615","AU_0000344",-28.149167,153.226111,"gsim"
"616","AU_0000345",-28.08527778,153.35,"gsim"
"617","AU_0000346",-28.1497,153.4025,"gsim"
"618","AU_0000347",-41.122323,145.07864,"gsim"
"619","AU_0000348",-41.19127,146.31441,"gsim"
"620","AU_0000349",-41.5347618,147.0029184,"gsim"
"621","AU_0000350",-41.24826897,146.565129,"gsim"
"622","AU_0000351",-41.262914,146.60973,"gsim"
"623","AU_0000352",-41.19936691,146.4848779,"gsim"
"624","AU_0000353",-41.45182286,146.5650373,"gsim"
"625","AU_0000354",-41.18015431,146.5358689,"gsim"
"626","AU_0000355",-41.59713,147.20409,"gsim"
"627","AU_0000356",-41.166966,146.77123,"gsim"
"628","AU_0000357",-41.255456,146.93923,"gsim"
"629","AU_0000358",-42.245731,147.57102,"gsim"
"630","AU_0000359",-42.212062,147.78273,"gsim"
"631","AU_0000360",-41.63420052,146.9515933,"gsim"
"632","AU_0000361",-42.143254,147.83392,"gsim"
"633","AU_0000362",-42.00304,147.79345,"gsim"
"634","AU_0000363",-41.56369183,146.5887281,"gsim"
"635","AU_0000364",-41.126607,146.8917,"gsim"
"636","AU_0000365",-42.18047939,147.6030436,"gsim"
"637","AU_0000366",-41.577895,147.10686,"gsim"
"638","AU_0000367",-41.61712766,147.0994988,"gsim"
"639","AU_0000368",-41.22201,146.82592,"gsim"
"640","AU_0000369",-41.673806,146.6565,"gsim"
"641","AU_0000370",-41.694405,146.62034,"gsim"
"642","AU_0000371",-41.571292,146.71942,"gsim"
"643","AU_0000372",-41.708629,146.56737,"gsim"
"644","AU_0000373",-41.63288117,146.9640808,"gsim"
"645","AU_0000374",-41.755222,147.18533,"gsim"
"646","AU_0000375",-41.73866452,147.1606429,"gsim"
"647","AU_0000376",-41.920313,147.42943,"gsim"
"648","AU_0000377",-41.78741719,147.729896,"gsim"
"649","AU_0000378",-41.91140019,147.3902506,"gsim"
"650","AU_0000379",-41.93068794,147.4246717,"gsim"
"651","AU_0000380",-41.649361,146.6158,"gsim"
"652","AU_0000381",-41.59151289,148.0709495,"gsim"
"653","AU_0000382",-41.02099141,147.3725355,"gsim"
"654","AU_0000383",-41.11242807,147.6123265,"gsim"
"655","AU_0000384",-40.89150521,147.7524096,"gsim"
"656","AU_0000385",-41.18480252,147.4755281,"gsim"
"657","AU_0000386",-41.06710604,147.1142685,"gsim"
"658","AU_0000387",-41.10422576,147.3311901,"gsim"
"659","AU_0000388",-41.179292,147.12291,"gsim"
"660","AU_0000389",-40.97736408,147.8145501,"gsim"
"661","AU_0000390",-41.196199,147.82896,"gsim"
"662","AU_0000391",-41.221757,147.8448,"gsim"
"663","AU_0000392",-41.18048,147.8228,"gsim"
"664","AU_0000393",-41.158947,147.81062,"gsim"
"665","AU_0000394",-41.32511547,147.7475454,"gsim"
"666","AU_0000395",-41.20589793,147.5619538,"gsim"
"667","AU_0000396",-28.3537,153.2931,"gsim"
"668","AU_0000397",-28.3096,153.336,"gsim"
"669","AU_0000398",-28.2012,153.4587,"gsim"
"670","AU_0000399",-28.4331,153.2921,"gsim"
"671","AU_0000400",-28.4132,153.3343,"gsim"
"672","AU_0000401",-28.5315,153.458,"gsim"
"673","AU_0000402",-28.43773989,153.4767608,"gsim"
"674","AU_0000403",-28.6412,153.4116,"gsim"
"675","AU_0000404",-28.8637,153.0553,"gsim"
"676","AU_0000405",-28.5049,152.9669,"gsim"
"677","AU_0000406",-28.7365,153.164,"gsim"
"678","AU_0000407",-28.7059,153.4981,"gsim"
"679","AU_0000408",-28.7561,153.3955,"gsim"
"680","AU_0000409",-28.6231,152.7985,"gsim"
"681","AU_0000410",-28.7213,153.3623,"gsim"
"682","AU_0000411",-29.11,152.9994,"gsim"
"683","AU_0000412",-28.7576,152.9235,"gsim"
"684","AU_0000413",-28.9434,153.0616,"gsim"
"685","AU_0000414",-28.4501,152.8914,"gsim"
"686","AU_0000415",-28.80240921,153.4946632,"gsim"
"687","AU_0000416",-28.87513201,153.3677303,"gsim"
"688","AU_0000417",-28.74600172,153.3517401,"gsim"
"689","AU_0000418",-28.73287658,153.225306,"gsim"
"690","AU_0000419",-28.57565921,153.4377907,"gsim"
"691","AU_0000420",-28.6206,152.9962,"gsim"
"692","AU_0000421",-29.9793,152.725,"gsim"
"693","AU_0000422",-28.8857,152.5658,"gsim"
"694","AU_0000423",-29.572,152.5455,"gsim"
"695","AU_0000424",-28.6448,152.1713,"gsim"
"696","AU_0000425",-29.5082,152.6832,"gsim"
"697","AU_0000426",-30.4037,152.3469,"gsim"
"698","AU_0000427",-29.6931,152.106,"gsim"
"699","AU_0000428",-29.8394,152.3171,"gsim"
"700","AU_0000429",-30.3057,152.7146,"gsim"
"701","AU_0000430",-30.2528,153.0333,"gsim"
"702","AU_0000431",-30.2587,152.0094,"gsim"
"703","AU_0000432",-29.7209,151.8462,"gsim"
"704","AU_0000433",-29.1934,152.2516,"gsim"
"705","AU_0000434",-29.7624,152.2129,"gsim"
"706","AU_0000435",-28.9325,152.2182,"gsim"
"707","AU_0000436",-30.0922,152.6293,"gsim"
"708","AU_0000437",-28.4665,152.1989,"gsim"
"709","AU_0000438",-29.7226,152.8103,"gsim"
"710","AU_0000439",-28.7329,152.6747,"gsim"
"711","AU_0000440",-29.0557,152.386,"gsim"
"712","AU_0000441",-28.7195,152.4185,"gsim"
"713","AU_0000442",-29.4654,152.9822,"gsim"
"714","AU_0000443",-29.4848,152.4466,"gsim"
"715","AU_0000444",-29.4015,152.654,"gsim"
"716","AU_0000445",-30.2579,153.0111,"gsim"
"717","AU_0000446",-29.923,152.6866,"gsim"
"718","AU_0000447",-30.234,152.7107,"gsim"
"719","AU_0000448",-29.9265,152.7428,"gsim"
"720","AU_0000449",-29.9264,152.7428,"gsim"
"721","AU_0000450",-29.1965,152.5931,"gsim"
"722","AU_0000451",-30.0676,152.986,"gsim"
"723","AU_0000452",-30.4259,152.7809,"gsim"
"724","AU_0000453",-30.6405,152.856,"gsim"
"725","AU_0000454",-30.6288,152.8496,"gsim"
"726","AU_0000455",-30.4417,152.8852,"gsim"
"727","AU_0000456",-30.7825,152.6966,"gsim"
"728","AU_0000457",-30.64821056,152.8458797,"gsim"
"729","AU_0000458",-30.3838,152.8901,"gsim"
"730","AU_0000459",-30.5885,152.1634,"gsim"
"731","AU_0000460",-30.5662,151.7391,"gsim"
"732","AU_0000461",-31.1862,151.8302,"gsim"
"733","AU_0000462",-31.0082,152.7126,"gsim"
"734","AU_0000463",-30.476,152.0273,"gsim"
"735","AU_0000464",-31.0504,151.7691,"gsim"
"736","AU_0000465",-30.7517,152.2054,"gsim"
"737","AU_0000466",-30.6795,151.7144,"gsim"
"738","AU_0000467",-30.4177,151.6575,"gsim"
"739","AU_0000468",-30.4689,151.6318,"gsim"
"740","AU_0000469",-30.51,151.67005,"gsim"
"741","AU_0000470",-30.9701,152.0094,"gsim"
"742","AU_0000471",-30.6979,151.707,"gsim"
"743","AU_0000472",-30.2112,151.7261,"gsim"
"744","AU_0000473",-30.4645,151.6156,"gsim"
"745","AU_0000474",-30.2597,151.7053,"gsim"
"746","AU_0000475",-30.2935,151.7405,"gsim"
"747","AU_0000476",-31.4225,152.4708,"gsim"
"748","AU_0000477",-31.383,152.3344,"gsim"
"749","AU_0000478",-31.7251,152.6403,"gsim"
"750","AU_0000479",-31.6142,152.6932,"gsim"
"751","AU_0000480",-31.4224,152.5942,"gsim"
"752","AU_0000481",-31.4794,152.4489,"gsim"
"753","AU_0000482",-31.331,152.7415,"gsim"
"754","AU_0000483",-31.3698,152.2453,"gsim"
"755","AU_0000484",-31.42861111,152.6891667,"gsim"
"756","AU_0000485",-31.48481369,152.5302598,"gsim"
"757","AU_0000486",-32.0275,151.4677,"gsim"
"758","AU_0000487",-31.8965,152.0967,"gsim"
"759","AU_0000488",-31.9175,152.3117,"gsim"
"760","AU_0000489",-31.5167,151.7158,"gsim"
"761","AU_0000490",-32.0581,151.8983,"gsim"
"762","AU_0000491",-31.5795,151.3154,"gsim"
"763","AU_0000492",-31.7717,151.9001,"gsim"
"764","AU_0000493",-31.7873,152.5139,"gsim"
"765","AU_0000494",-31.839817,152.29349,"gsim"
"766","AU_0000495",-32.0031,151.9589,"gsim"
"767","AU_0000496",-31.5589,151.3447,"gsim"
"768","AU_0000497",-31.6401,151.7353,"gsim"
"769","AU_0000498",-31.6583,151.506,"gsim"
"770","AU_0000499",-32.0425,151.9679,"gsim"
"771","AU_0000500",-31.7967,151.9141,"gsim"
"772","AU_0000501",-31.97787766,151.951426,"gsim"
"773","AU_0000502",-31.87148021,152.339082,"gsim"
"774","AU_0000503",-32.10637109,151.9464164,"gsim"
"775","AU_0000504",-32.2437,151.9789,"gsim"
"776","AU_0000505",-32.4781,151.9571,"gsim"
"777","AU_0000506",-32.1609,152.2609,"gsim"
"778","AU_0000507",-32.2729,151.9,"gsim"
"779","AU_0000508",-32.5605,151.1714,"gsim"
"780","AU_0000509",-32.2565,150.8893,"gsim"
"781","AU_0000510",-32.5684,151.0331,"gsim"
"782","AU_0000511",-32.3444,150.1013,"gsim"
"783","AU_0000512",-32.5586,151.8043,"gsim"
"784","AU_0000513",-32.3187,151.6873,"gsim"
"785","AU_0000514",-31.9823,151.1819,"gsim"
"786","AU_0000515",-32.1515,151.0486,"gsim"
"787","AU_0000516",-32.1117,150.991,"gsim"
"788","AU_0000517",-32.4166,150.3201,"gsim"
"789","AU_0000518",-31.9423,151.2809,"gsim"
"790","AU_0000519",-31.9157,151.2153,"gsim"
"791","AU_0000520",-32.336,151.4668,"gsim"
"792","AU_0000521",-32.3063,151.5129,"gsim"
"793","AU_0000522",-32.6508,151.0201,"gsim"
"794","AU_0000523",-32.3452,150.5743,"gsim"
"795","AU_0000524",-32.0018,151.1104,"gsim"
"796","AU_0000525",-32.2693,150.636,"gsim"
"797","AU_0000526",-32.4503,151.1495,"gsim"
"798","AU_0000527",-32.0103,150.9976,"gsim"
"799","AU_0000528",-32.3809,150.7114,"gsim"
"800","AU_0000529",-32.1588,150.8811,"gsim"
"801","AU_0000530",-31.80975381,150.9251946,"gsim"
"802","AU_0000531",-32.6635,151.4037,"gsim"
"803","AU_0000532",-32.29632621,150.3342513,"gsim"
"804","AU_0000533",-32.797,151.3308,"gsim"
"805","AU_0000534",-31.80918375,151.0593889,"gsim"
"806","AU_0000535",-32.3366,150.9824,"gsim"
"807","AU_0000536",-32.5445,151.592,"gsim"
"808","AU_0000537",-32.47155972,151.2836532,"gsim"
"809","AU_0000538",-32.4892,150.9236,"gsim"
"810","AU_0000539",-32.3637,151.24,"gsim"
"811","AU_0000540",-32.173969,150.86798,"gsim"
"812","AU_0000541",-32.7166,151.3259,"gsim"
"813","AU_0000542",-32.13428333,150.3529833,"gsim"
"814","AU_0000543",-31.95713128,150.8567748,"gsim"
"815","AU_0000544",-32.3872,151.0004,"gsim"
"816","AU_0000545",-32.262,151.3122,"gsim"
"817","AU_0000546",-31.9679,151.0359,"gsim"
"818","AU_0000547",-32.0113,150.7846,"gsim"
"819","AU_0000548",-32.4864,151.0216,"gsim"
"820","AU_0000549",-32.4849,151.0491,"gsim"
"821","AU_0000550",-32.4994,151.062,"gsim"
"822","AU_0000551",-32.531,151.0488,"gsim"
"823","AU_0000552",-32.5684,151.1595,"gsim"
"824","AU_0000553",-32.4702,151.0586,"gsim"
"825","AU_0000554",-32.5595,151.1375,"gsim"
"826","AU_0000555",-32.840398,151.064905,"gsim"
"827","AU_0000556",-32.2012,151.6331,"gsim"
"828","AU_0000557",-32.2088,151.6642,"gsim"
"829","AU_0000558",-31.967,151.0079,"gsim"
"830","AU_0000559",-32.51655444,151.5837791,"gsim"
"831","AU_0000560",-32.24549674,151.6056159,"gsim"
"832","AU_0000561",-32.33069421,150.5323722,"gsim"
"833","AU_0000562",-32.18259525,150.6609321,"gsim"
"834","AU_0000563",-32.239117,151.695523,"gsim"
"835","AU_0000564",-32.463842,150.772847,"gsim"
"836","AU_0000565",-32.3946,151.7606,"gsim"
"837","AU_0000566",-33.072,151.4702,"gsim"
"838","AU_0000567",-33.2692,151.3614,"gsim"
"839","AU_0000568",-33.2442,151.3921,"gsim"
"840","AU_0000569",-33.3482,151.344,"gsim"
"841","AU_0000570",-33.2169,151.2761,"gsim"
"842","AU_0000571",-33.328024,151.389524,"gsim"
"843","AU_0000572",-33.27781747,151.4064735,"gsim"
"844","AU_0000573",-33.4277,150.0825,"gsim"
"845","AU_0000574",-33.5343,150.0951,"gsim"
"846","AU_0000575",-33.729,150.2445,"gsim"
"847","AU_0000576",-33.121,150.2806,"gsim"
"848","AU_0000577",-32.8611,150.8103,"gsim"
"849","AU_0000578",-34.6074,149.5442,"gsim"
"850","AU_0000579",-33.4962,150.0984,"gsim"
"851","AU_0000580",-33.7573,150.197,"gsim"
"852","AU_0000581",-33.76923333,150.7615667,"gsim"
"853","AU_0000582",-33.7529,150.7926333,"gsim"
"854","AU_0000583",-34.1777,150.6124,"gsim"
"855","AU_0000584",-33.3971,150.0839,"gsim"
"856","AU_0000585",-33.3568,150.0573,"gsim"
"857","AU_0000586",-33.4757,150.0762,"gsim"
"858","AU_0000587",-33.65906667,150.9308,"gsim"
"859","AU_0000588",-34.61158701,149.8830387,"gsim"
"860","AU_0000589",-34.22526959,150.5269757,"gsim"
"861","AU_0000590",-33.87738333,150.7684667,"gsim"
"862","AU_0000591",-33.79997778,150.9811361,"gsim"
"863","AU_0000592",-34.07515,150.81025,"gsim"
"864","AU_0000593",-33.8497,150.9445,"gsim"
"865","AU_0000594",-33.90363333,150.9176167,"gsim"
"866","AU_0000595",-33.97828333,150.8869222,"gsim"
"867","AU_0000596",-34.0267,150.8369167,"gsim"
"868","AU_0000597",-33.88241667,150.9392167,"gsim"
"869","AU_0000598",-34.02528333,150.8863833,"gsim"
"870","AU_0000599",-34.16361667,150.8374333,"gsim"
"871","AU_0000600",-34.5757,150.7062,"gsim"
"872","AU_0000601",-34.6441,150.8062,"gsim"
"873","AU_0000602",-35.3399,149.7385,"gsim"
"874","AU_0000603",-35.1473,150.0331,"gsim"
"875","AU_0000604",-35.5401,149.9276,"gsim"
"876","AU_0000605",-35.7888,149.6406,"gsim"
"877","AU_0000606",-34.8176,149.9898,"gsim"
"878","AU_0000607",-34.773,150.705,"gsim"
"879","AU_0000608",-34.8398,150.587,"gsim"
"880","AU_0000609",-34.75695,150.71666,"gsim"
"881","AU_0000610",-34.80146701,150.6688747,"gsim"
"882","AU_0000611",-35.4681,150.2394,"gsim"
"883","AU_0000612",-34.9684,150.6001,"gsim"
"884","AU_0000613",-35.5435,150.3648,"gsim"
"885","AU_0000614",-35.7125,150.0354,"gsim"
"886","AU_0000615",-35.9177,150.0267,"gsim"
"887","AU_0000616",-35.6568,149.807,"gsim"
"888","AU_0000617",-35.908408,150.005426,"gsim"
"889","AU_0000618",-36.2646,149.5103,"gsim"
"890","AU_0000619",-36.1959,149.7616,"gsim"
"891","AU_0000620",-36.257,149.6926,"gsim"
"892","AU_0000621",-36.1289,150.0032,"gsim"
"893","AU_0000622",-36.59400001,149.4427,"gsim"
"894","AU_0000623",-36.6658,149.6481,"gsim"
"895","AU_0000624",-36.7803,149.5427,"gsim"
"896","AU_0000625",-36.5342,149.8272,"gsim"
"897","AU_0000626",-36.3882,149.9356,"gsim"
"898","AU_0000627",-36.5985,149.8106,"gsim"
"899","AU_0000628",-36.4759,149.8519,"gsim"
"900","AU_0000629",-36.7303,149.6855,"gsim"
"901","AU_0000630",-36.6185,149.8817,"gsim"
"902","AU_0000631",-36.73,149.7975,"gsim"
"903","AU_0000632",-36.8005,149.688,"gsim"
"904","AU_0000633",-42.04595811,148.0766186,"gsim"
"905","AU_0000634",-36.9398,149.8206,"gsim"
"906","AU_0000635",-37.0715,149.6593,"gsim"
"907","AU_0000636",-37.3063,149.9242,"gsim"
"908","AU_0000637",-42.55611913,147.8322173,"gsim"
"909","AU_0000638",-42.7788,147.58566,"gsim"
"910","AU_0000639",-41.93890667,148.2368504,"gsim"
"911","AU_0000640",-41.29123435,148.2171922,"gsim"
"912","AU_0000641",-41.445808,148.1793,"gsim"
"913","AU_0000642",-42.33459934,147.8983514,"gsim"
"914","AU_0000643",-42.12182734,148.0394779,"gsim"
"915","AU_0000644",-42.865479,147.70523,"gsim"
"916","AU_0000645",-40.879181,148.09205,"gsim"
"917","AU_0000646",-37.13865499,149.3172961,"gsim"
"918","AU_0000647",-37.3704,149.7138,"gsim"
"919","AU_0000648",-37.231,149.6987,"gsim"
"920","AU_0000649",-42.759211,147.54026,"gsim"
"921","AU_0000650",-42.34656662,147.7181677,"gsim"
"922","AU_0000651",-37.37293559,149.1986606,"gsim"
"923","AU_0000652",-37.44703719,148.9152556,"gsim"
"924","AU_0000653",-37.688768,149.4917673,"gsim"
"925","AU_0000654",-37.35543111,149.2070458,"gsim"
"926","AU_0000655",-37.41577078,149.5203757,"gsim"
"927","AU_0000656",-37.44019449,148.9831348,"gsim"
"928","AU_0000657",-37.60712619,148.9016487,"gsim"
"929","AU_0000658",-37.60107723,149.1370946,"gsim"
"930","AU_0000659",-37.53864684,149.156689,"gsim"
"931","AU_0000660",-37.72962305,148.9510043,"gsim"
"932","AU_0000661",-42.141717,147.91741,"gsim"
"933","AU_0000662",-41.046377,148.21736,"gsim"
"934","AU_0000663",-43.07276412,147.8916381,"gsim"
"935","AU_0000664",-41.248893,148.0746,"gsim"
"936","AU_0000665",-41.84776488,148.100842,"gsim"
"937","AU_0000666",-36.9954,149.0937,"gsim"
"938","AU_0000667",-36.4221,148.9137,"gsim"
"939","AU_0000668",-36.9045,149.0345,"gsim"
"940","AU_0000669",-36.8396,148.9325,"gsim"
"941","AU_0000670",-36.792,148.4045,"gsim"
"942","AU_0000671",-36.6535,149.1113,"gsim"
"943","AU_0000672",-36.9099,149.2395,"gsim"
"944","AU_0000673",-36.4462,148.656,"gsim"
"945","AU_0000674",-36.8882,148.4209,"gsim"
"946","AU_0000675",-36.505,148.8292,"gsim"
"947","AU_0000676",-37.66108607,148.3613139,"gsim"
"948","AU_0000677",-37.51153449,148.5473254,"gsim"
"949","AU_0000678",-37.49584324,148.1732424,"gsim"
"950","AU_0000679",-37.08362756,148.4132551,"gsim"
"951","AU_0000680",-37.0853747,148.4241522,"gsim"
"952","AU_0000681",-37.4833,148.2833,"gsim"
"953","AU_0000682",-36.95505536,148.3259208,"gsim"
"954","AU_0000683",-37.6352,148.6446,"gsim"
"955","AU_0000684",-37.41015604,148.3598666,"gsim"
"956","AU_0000685",-37.49908473,148.2736248,"gsim"
"957","AU_0000686",-37.47048385,148.1746891,"gsim"
"958","AU_0000687",-37.62893922,148.6538508,"gsim"
"959","AU_0000688",-37.2225,148.1328,"gsim"
"960","AU_0000689",-37.2687812,147.7288186,"gsim"
"961","AU_0000690",-37.59294631,147.697124,"gsim"
"962","AU_0000691",-37.67253062,147.8698513,"gsim"
"963","AU_0000692",-37.0733,147.8035,"gsim"
"964","AU_0000693",-37.15981517,147.7738435,"gsim"
"965","AU_0000694",-37.7573062,147.8491161,"gsim"
"966","AU_0000695",-37.73756155,147.7109962,"gsim"
"967","AU_0000696",-37.44631843,148.0634337,"gsim"
"968","AU_0000697",-37.00386294,147.8823926,"gsim"
"969","AU_0000698",-36.95470656,147.92764,"gsim"
"970","AU_0000699",-37.48138705,147.8258389,"gsim"
"971","AU_0000700",-37.1104,147.9448,"gsim"
"972","AU_0000701",-42.33465388,147.9028799,"gsim"
"973","AU_0000702",-37.82638609,147.5936165,"gsim"
"974","AU_0000703",-37.48996086,147.1664437,"gsim"
"975","AU_0000704",-37.76358991,147.3747776,"gsim"
"976","AU_0000705",-37.3918,147.2726,"gsim"
"977","AU_0000706",-37.4074969,147.0891645,"gsim"
"978","AU_0000707",-37.6956,147.3679,"gsim"
"979","AU_0000708",-37.4105,147.1151,"gsim"
"980","AU_0000709",-37.49511762,147.2686992,"gsim"
"981","AU_0000710",-37.49524466,147.3937727,"gsim"
"982","AU_0000711",-37.60186405,147.3390494,"gsim"
"983","AU_0000712",-37.796,147.6167,"gsim"
"984","AU_0000713",-37.81500036,147.5722231,"gsim"
"985","AU_0000714",-37.73655,147.3682,"gsim"
"986","AU_0000715",-37.805335,146.339268,"gsim"
"987","AU_0000716",-37.766,146.1786,"gsim"
"988","AU_0000717",-37.71277777,146.2819456,"gsim"
"989","AU_0000718",-37.98544026,146.7801402,"gsim"
"990","AU_0000719",-37.9685868,147.0760061,"gsim"
"991","AU_0000720",-37.90204282,146.8053219,"gsim"
